symbol	gene	FDR_3	logFC_3	FDR_6	logFC_6	FDR_12	logFC_12	FDR_24	logFC_24	FDR_48	logFC_48	biotype
C1orf123	ENSG00000162384.13	0.9999556045997043	-0.018063776848836432	0.29862946605306223	0.16263072416364632	0.056207580518536325	-0.22323187981560738	0.5769991459642081	0.07645050178615473	0.27684902317314036	-0.14235127296914096	protein_coding
ANXA10	ENSG00000109511.11	0.9999556045997043	-0.06333594672918386	0.8754382030765234	-0.08443637570442959	0.859580693893864	0.06809670119636992	0.812542651481809	-0.09292434532877393	0.008585403591615588	-1.3584255961136977	protein_coding
NUF2	ENSG00000143228.12	0.9999556045997043	0.027129455997416067	0.5823354470004528	-0.12787990854878614	0.8033698810238176	-0.06496617085664025	0.0014737164426469273	-0.48903779804713593	2.0502834766473486e-5	-0.7662502038253506	protein_coding
INPP1	ENSG00000151689.12	0.9999556045997043	-0.01617280073952627	5.186151593885941e-4	-0.40861908213452536	0.0019139660302431134	-0.28905517677070647	0.3565964270660685	-0.11761424047096505	1.3579263993522355e-4	0.36514626203490175	protein_coding
C3orf62	ENSG00000188315.7	0.9999556045997043	-0.029512079286945846	0.19746380447028647	-0.4267809271995245	0.32098841417005686	0.23880572444709508	0.6629462393108532	0.14736617162860813	0.9185974445964338	0.03205647112840414	protein_coding
EMC2	ENSG00000104412.7	0.9999556045997043	0.01653777390987398	0.507416745139094	-0.12550714929044343	0.42429389802934836	0.10717385741058216	0.1895476559595801	0.17315280675342806	0.5580001771462948	0.0774100291893839	protein_coding
MMP16	ENSG00000156103.15	0.9999556045997043	0.018784703760355684	0.2504767216465343	0.24224616724665746	0.26970893285626885	0.14662146505479712	0.09650025097799232	-0.34752217492235177	1.2265458413721495e-12	-0.9552278061805153	protein_coding
POFUT1	ENSG00000101346.13	0.9999556045997043	0.012515801401386976	0.6893917692117569	0.049140320937739755	0.16425658852887556	0.09278523760327971	0.8971859363217133	-0.018841355111366125	0.053078208476177384	-0.16418089242548137	protein_coding
STK11	ENSG00000118046.14	0.9999556045997043	0.014766441869997069	0.2598138842505017	-0.16015046845849462	0.10541535587872115	0.14451136078369192	0.8274345141845848	-0.03502460067814546	0.003910376462523759	-0.24772163874779107	protein_coding
DYNC2H1	ENSG00000187240.13	0.9999556045997043	-0.01983394763488117	0.8392356650514163	-0.046501601858629615	0.14793325701278914	0.23272787781541057	0.20482135229074264	-0.27864382973380203	0.09148270276576008	-0.21676033652430013	protein_coding
DEDD	ENSG00000158796.16	0.9999556045997043	-0.01423796779559163	0.9403160364819432	-0.013476615226462586	0.8696989245918935	0.019830758260253843	0.4749697590104958	0.08100898505199128	0.40108521611567183	0.08180845115431672	protein_coding
PPP4R1L	ENSG00000124224.16	0.9999556045997043	-0.03847447268224454	0.3925374112851366	-0.2862693408722382	0.29029270151607106	-0.29656958493236096	0.3660227627288517	0.25244411836960773	4.673364617569151e-5	0.7062956597198624	transcribed_unprocessed_pseudogene
NT5C3A	ENSG00000122643.18	0.9999556045997043	0.017990343454296447	0.1636433247476469	-0.22009561774521844	0.8501876097542612	0.03274802076404821	0.40526217984918644	-0.11681064340239017	0.4562713088979983	0.11027050881284635	protein_coding
POLR2G	ENSG00000168002.11	0.9999556045997043	-0.01423497818124651	0.47233388356658856	0.10259383900424532	0.23519098716625228	-0.10306813008350259	0.20121215810979737	0.13914277268929132	0.08744872017659369	0.16111638781822923	protein_coding
FOXL2	ENSG00000183770.5	0.9999556045997043	-0.03821415947990802	0.011792147939911941	-0.7998642260060772	0.040196720967665016	-0.6117592815995172	0.09458885981000671	-0.4466504145860253	0.0501003325408553	0.6272198999075543	protein_coding
TSPAN12	ENSG00000106025.8	0.9999556045997043	-0.017760942069284927	4.567868404313078e-16	-0.7370296388452778	1.0076002747605979e-84	-2.0239713717242185	5.95056425974491e-26	-1.1976757941761622	0.6712911316831798	0.060373049075243546	protein_coding
NSUN5P2	ENSG00000106133.17	0.9999556045997043	-0.05005477335660533	0.9937817651957584	0.00745083271973577	0.3659441647115545	-0.43667445908625313	0.9240692254680187	0.06113911161454772	0.9897201202722273	-0.008609697939502049	transcribed_unprocessed_pseudogene
NARS2	ENSG00000137513.9	0.9999556045997043	0.018020284183655335	0.24242812267209338	0.1895569223433905	0.7857771602527749	0.036714504704649695	0.37609019527124976	0.12159917631892503	0.010717673871977924	0.36665247901867676	protein_coding
DNAJC16	ENSG00000116138.12	0.9999556045997043	0.015648450074097625	0.8531510142591913	-0.034891291467275	9.148623689298301e-5	0.3237493563565708	0.21987272509399428	0.15232159658643887	0.00414885113447824	0.2582180908527925	protein_coding
MAD1L1	ENSG00000002822.15	0.9999556045997043	0.018861892343391296	0.7326294579057341	0.07923658693948225	0.7635761229252735	-0.03987455927877036	0.47518621648789533	0.11983692608114484	0.8459926878013275	-0.0333932519128009	protein_coding
SEC62	ENSG00000008952.16	0.9999556045997043	0.012018044458882344	0.40694966619459433	0.08610915230113432	0.004933677270025765	0.17772853263531674	0.16112173069786512	0.12606338578600434	0.011512569923150655	0.202533034700069	protein_coding
PSMC1P1	ENSG00000241506.1	0.9999556045997043	0.03143616232120651	0.40917845310835127	0.1864698563837545	0.6866269107894543	0.10931251030882834	0.0035659608963363276	0.48520308762474096	0.06222729803181863	0.3769389873107365	processed_pseudogene
OSBPL2	ENSG00000130703.15	0.9999556045997043	0.012854821905252741	0.3015091213557818	0.1325504859342478	0.16818542003725157	0.132888383806739	0.7259138722192269	0.05015335018424602	0.5406887147776748	0.07573894013504012	protein_coding
FOCAD	ENSG00000188352.12	0.9999556045997043	-0.013676305191431364	0.5750711106079327	-0.08172350087073973	0.4446548579348242	-0.07220354864485738	0.34242200320422206	-0.09806515119158637	0.49916250965837433	0.0651567783745421	protein_coding
ZFP91-CNTF	ENSG00000255073.8	0.9999556045997043	0.1281054343650188	0.17911703450161448	1.5510280651112613	0.6524524500299496	-0.5132671225300295	0.2069962959645478	0.9608876610126649	0.28173464331765435	1.051808608683164	protein_coding
KIAA1324	ENSG00000116299.16	0.9999556045997043	0.06075753044312969	0.32121454539756406	-0.6198105395608535	9.990933854175896e-6	-1.5426451146586504	0.23338714235886454	-0.5901783430617985	0.6366578911117855	-0.254653994900476	protein_coding
RGS5	ENSG00000143248.12	0.9999556045997043	-0.022476388492083686	0.6035477272545458	-0.08981991105020952	0.9984324116691999	3.7430651340981773e-4	5.3467923216761396e-5	-0.5303042046351832	2.145292732236659e-12	-0.5926866451474294	protein_coding
NSFL1C	ENSG00000088833.17	0.9999556045997043	0.01135246299255927	0.10956819642259927	0.16118275466707832	1.5548540971891578e-50	0.8983895540821624	6.173338881982274e-50	1.2434333666618174	4.844290217431542e-78	1.2832594742587615	protein_coding
GNE	ENSG00000159921.14	0.9999556045997043	0.012544340623178024	0.1465654389397094	-0.17217453810467134	3.1930169806294963e-8	0.39809744741924485	8.487581621039878e-13	0.5635083463725773	9.634834046565176e-51	1.1369334012491585	protein_coding
VTI1A	ENSG00000151532.13	0.9999556045997043	0.014525059293248524	0.3150877688425827	0.15197528285331738	0.05031773863695753	0.20289769276647066	0.6867025678735864	0.06660983247498782	0.34868594702000116	0.13238632681693885	protein_coding
DLST	ENSG00000119689.14	0.9999556045997043	-0.012247836826642393	0.8773709686302759	-0.022986066512217705	0.1542377542416221	-0.10137180108886498	0.396357049291302	-0.08428261356268031	0.10428445107045146	0.13209177399339567	protein_coding
BCL2L12	ENSG00000126453.9	0.9999556045997043	-0.023128022720361352	0.9737865441491353	0.009290469787435158	0.4838471970404941	0.11877765147564687	0.44017139634072666	-0.12274946999301417	0.298058386344284	-0.16611498125883814	protein_coding
S100A13	ENSG00000189171.14	0.9999556045997043	0.011893986705836584	0.7581470011344217	0.05605019829416289	7.112225224197199e-7	-0.35345383683058557	4.884929338971419e-5	-0.44147607401232314	5.108134708401172e-12	-0.6372619680751894	protein_coding
RNF144B	ENSG00000137393.9	0.9999556045997043	0.029098684198002343	0.5756480463156335	0.19169151616783037	0.9646661863687842	0.00885779676512624	0.003625890226942711	0.44894502867928615	1.2542363042674842e-8	0.7680968079187355	protein_coding
PTPN4	ENSG00000088179.8	0.9999556045997043	-0.01687482866690818	0.9868635989131292	0.003953235671288246	4.7189115601183854e-7	-0.46786511238966294	0.01281107840941569	-0.3356016225702714	0.01907780120158573	0.28460007169987794	protein_coding
KCND1	ENSG00000102057.9	0.9999556045997043	0.05130491477411864	0.6421105844154096	0.3309098620785453	0.4831066111588132	-0.4087545806194817	0.07977496244510351	0.738545621204524	0.35186640320846946	-0.30504728641057643	protein_coding
KRI1	ENSG00000129347.19	0.9999556045997043	0.020260957724387102	0.7817134771998867	-0.052919402781757885	0.3947534540325451	-0.09596547740862314	0.12173470671540734	0.1885681000832016	0.9878735618743429	-0.0030091880207924835	protein_coding
HIST1H3H	ENSG00000278828.1	0.9999556045997043	-0.06667057038910447	0.6625145577265562	0.33477177200932734	0.7126027499563359	0.21643887032607706	0.7659683010267608	-0.16727624214859887	0.6911410098021187	0.25114895803973697	protein_coding
ZNF598	ENSG00000167962.13	0.9999556045997043	-0.014020783969909483	0.8236181457607108	0.04325128050736269	0.22469894922637884	0.1119383201294742	0.5248280354851141	-0.09539459338064527	0.09931914623138001	-0.15920649806814702	protein_coding
MASTL	ENSG00000120539.14	0.9999556045997043	0.018257177101945056	0.7051238765498121	-0.08511437211054126	0.6270144865112995	0.06476263521304536	0.015607757541020086	-0.3096901689925838	0.9676744088728878	0.00727593879521739	protein_coding
LRRC57	ENSG00000180979.9	0.9999556045997043	-0.015029164465010167	0.6032957280063309	-0.10407518003080735	0.005124503105979484	-0.2917434845200753	0.8809768230843836	0.02775578619509423	0.14995827115398852	0.17971466054613933	protein_coding
MRPL21	ENSG00000197345.12	0.9999556045997043	0.0156236398622573	0.4959384285096244	0.11894400008391369	0.5896642204187595	0.06794532673833187	0.0781560969949745	0.24588512855793604	0.22309564358763434	-0.15193680293330164	protein_coding
PPM1G	ENSG00000115241.10	0.9999556045997043	-0.012271591405914965	0.10635496740096903	0.1528649005576485	0.24275641634746434	0.08116135403762863	0.5531744810589716	-0.07749415061782092	0.7159462625192705	0.03748410124296102	protein_coding
TMEM107	ENSG00000179029.14	0.9999556045997043	0.03657069898092069	0.9864337938966949	0.008338403676912477	0.6997180350355242	0.12851838314039082	0.003698853061833171	-0.555967067274881	0.49472084744296374	-0.2076407564341111	protein_coding
PAK3	ENSG00000077264.14	0.9999556045997043	0.052806294392149095	0.86048106130870194	-0.17362538100750544	0.8849688095464682	0.08745619572797587	0.028088538295234135	-0.9789051430318968	0.23060640949802474	-0.607697920322409	protein_coding
KLHDC3	ENSG00000124702.17	0.9999556045997043	-0.011624429812359862	0.46726879490688833	-0.08488545241752568	0.84350347069263365	-0.02291148761915561	0.13228201210071294	-0.15242453616030452	0.0036660609791009874	-0.25195920290866364	protein_coding
UEVLD	ENSG00000151116.16	0.9999556045997043	0.014661529920961945	0.6979065005157038	-0.07231789498514318	0.3786943459017868	0.09995037842123168	0.6454486414833603	0.06843012484616673	0.007891637916251196	0.260508307405035	protein_coding
MYPOP	ENSG00000176182.5	0.9999556045997043	-0.030308336659171986	0.8594293768294676	-0.08402747009758732	0.030931213349015812	0.3435520421609046	0.09400239167588492	0.2933980198534145	0.09929744038350005	0.278647319633748	protein_coding
RPP40	ENSG00000124787.13	0.9999556045997043	0.027952844921021246	0.7589933769750635	-0.07962839962248476	0.21222578423841637	0.21806575771290934	0.030791883141271216	0.3245040771695995	0.10402751314992793	0.31551510690924733	protein_coding
TPRG1L	ENSG00000158109.14	0.9999556045997043	-0.012006662629256464	0.2547675331947451	0.1408433723079365	0.79482698891329	0.025767951246149157	0.048367343888146265	-0.21127485389034478	0.7148652360846125	-0.03920181259037453	protein_coding
ENY2	ENSG00000120533.12	0.9999556045997043	0.01573313802492913	0.09715329279681488	0.22074024348288354	0.9684709267033532	-0.004659906420856185	0.6822594738426498	0.06166599258020735	0.8663931831865378	-0.020157333549105913	protein_coding
C2CD4B	ENSG00000205502.3	0.9999556045997043	-0.0586365507478408	NA	NA	0.4100800186074196	0.4736251204305722	0.5864630057383735	0.31429557424537086	0.3112670928041572	0.40642450637532396	protein_coding
HEBP2	ENSG00000051620.10	0.9999556045997043	0.013671296548932758	0.01004060060698928	0.2926400049255696	7.287946030118678e-5	0.3079768498706175	0.7989145626790183	0.03586350524874219	0.057765038213547844	0.23388457062552978	protein_coding
NIPSNAP1	ENSG00000184117.11	0.9999556045997043	0.01235538688292977	0.9683154119248826	-0.008221561589471424	3.8826651352603475e-7	-0.36705133415538094	0.02375681321673562	0.20253739892421402	4.27875444720662e-36	0.8748797281786262	protein_coding
NADK	ENSG00000008130.15	0.9999556045997043	0.011529200406794794	0.1327262116364624	-0.15211574959287305	6.815643799818942e-4	0.21738553433354832	3.3524361402489402e-9	0.478743829884832	5.413419276041124e-28	0.7977500328948395	protein_coding
THOC5	ENSG00000100296.13	0.9999556045997043	0.013157936424395288	0.7432809460822858	0.05337032726295993	0.2515164856936926	-0.11155188776402149	0.6264786945262213	0.05964090751640953	0.14185568265490348	-0.1435906974112749	protein_coding
CRABP2	ENSG00000143320.8	0.9999556045997043	-0.024666925679828724	0.8875732037589581	0.052167411610872294	0.4417584344325761	0.18249618577086718	0.6595583372758604	0.08451623353435005	1.7485761421668381e-12	-1.3229134183030684	protein_coding
ATF5	ENSG00000169136.10	0.9999556045997043	-0.01156068841981416	0.13832324684220812	0.17444503644996584	0.0110218471853081	0.2707088837373019	0.016625102771221725	0.24032233824873406	0.8633230200827153	0.02508072769335994	protein_coding
DPY30	ENSG00000162961.13	0.9999556045997043	0.015588459622767862	0.7662182835013356	0.06486289330902599	0.8647570172083193	0.02104214972557547	0.02487688637493685	0.25344903935268154	3.207480331688006e-5	0.4555993192507802	protein_coding
UBE2Z	ENSG00000159202.17	0.9999556045997043	-0.0108750794071041	0.2233523657775895	-0.11994555154012346	0.1042771926899283	-0.10672515864659157	0.11437916980888893	-0.14337464095678024	0.14062843258297633	-0.12477610574778811	protein_coding
PYGL	ENSG00000100504.16	0.9999556045997043	-0.011448070985413908	0.723927122827426	0.04477606430216044	0.02558392053018714	-0.16137709078059972	0.03397441812236144	-0.19173393447404527	0.0033819357680236572	-0.22579647128141955	protein_coding
NDUFS1	ENSG00000023228.13	0.9999556045997043	0.012551870706429267	0.504661123989214	-0.0733577890682057	0.9332209382296037	0.007813504171455219	0.786688842724303	0.030954838953058107	1.104597121119956e-9	0.465988054859558	protein_coding
DDX18	ENSG00000088205.12	0.9999556045997043	-0.012015109177831091	0.06814077633831978	0.18010670523068423	0.00124149555841307	0.2009882025905782	0.1615919818356442	-0.13244020880026786	0.00461874928345277	-0.2170067005248959	protein_coding
NELFCD	ENSG00000101158.13	0.9999556045997043	-0.011654185504300186	0.78702907004627	0.043789936123679186	0.7176486924559684	0.03248712945840759	0.6143995383706915	-0.057236327928521874	0.8254188896414427	-0.025674795968544772	protein_coding
SELENBP1	ENSG00000143416.20	0.9999556045997043	-0.023514686806364725	0.4544447136853798	0.21146747729041232	0.445608964664705	-0.15173307405661363	0.5493475491373435	0.12263002439799492	0.6051518381169367	0.09817199247812494	protein_coding
CEP44	ENSG00000164118.12	0.9999556045997043	-0.01599630810808206	0.27291021352351	-0.2598470677238896	0.3058018400464179	-0.15582170101499798	0.015279995082249278	-0.2905817991029649	0.4313801089226197	0.11625684794333725	protein_coding
BRMS1	ENSG00000174744.13	0.9999556045997043	-0.014842795265964014	0.4205944156297189	0.1283125218921306	0.006951812717891495	0.24785749184562633	0.6866975903633006	0.05511502778154821	0.9275392158130993	0.013140056154127127	protein_coding
RP11-958N24.1	ENSG00000183458.13	0.9999556045997043	0.03856497960859739	0.025552724854689925	-0.5290694510727616	2.430801494824441e-6	-0.7963344615327329	0.007190270624378718	-0.4591161523180228	9.17844694265957e-19	-0.8333979118456951	transcribed_unprocessed_pseudogene
CYB561	ENSG00000008283.15	0.9999556045997043	-0.012001064914849655	0.8650098515493053	-0.026632940574167124	0.0021351823113499734	0.21667290102082182	0.07467805277446711	0.16234123854351395	2.0770161467388376e-10	-0.48331416622826145	protein_coding
FAHD2CP	ENSG00000231584.8	0.9999556045997043	-0.03902602896511251	0.3529267907346702	-0.5728223426845562	0.2383148420695623	-0.4113999283049884	0.9191496087697734	-0.05620866216252279	0.21360885592066106	-0.4888590320202306	transcribed_unprocessed_pseudogene
CD93	ENSG00000125810.9	0.9999556045997043	0.01609930451905766	0.14890091727150587	0.2283622839820525	0.2925961909961594	0.13670408067960652	3.8522661082742186e-4	0.4331880752115006	0.037999702096935796	0.27647094221872415	protein_coding
GALNT1	ENSG00000141429.13	0.9999556045997043	0.011713254745281025	0.22854321669044214	0.12287031711789712	2.4962014914238986e-8	0.3120321050290564	3.2961339191460964e-8	0.4733951788820922	8.652104623447707e-20	0.6461896972454391	protein_coding
TTC9C	ENSG00000162222.13	0.9999556045997043	0.02309863622305138	0.8712043598493743	0.0406192673324055	0.9248149701314397	0.016630521849705013	0.25608669090981445	0.16168668241348289	0.2775172667635607	0.1567880568792814	protein_coding
RP11-540A21.2	ENSG00000245522.2	0.9999556045997043	0.053734255957323625	NA	NA	0.43805252303913234	0.4569282615275006	0.8820316427552839	-0.10050516158676634	0.5718798279567401	-0.2805503389638292	lincRNA
E2F4	ENSG00000205250.8	0.9999556045997043	0.01249135150428386	0.7036219984356664	-0.05254732167762054	0.2869209731317966	-0.0986983703992647	0.9004054017233745	0.018756006363263748	0.43390250017927623	-0.08639524058367094	protein_coding
FASTK	ENSG00000164896.19	0.9999556045997043	-0.013535791744451372	0.925017968007593	0.019628306567732273	0.4958316088838453	-0.08783384601416142	0.4079440824928214	0.0867497393222483	0.19484501544555408	-0.1283346387773058	protein_coding
PRPF18	ENSG00000165630.13	0.9999556045997043	0.015683540885374526	0.6207495349892037	-0.08757364190692858	0.7104413743569655	0.05855394813857727	0.06882524400062905	0.21515692967579653	0.7364757495618475	-0.046036341177900945	protein_coding
MT-ND6	ENSG00000198695.2	0.9999556045997043	-0.015316844147920627	1.2781495975366415e-5	0.6963008525410059	0.028082320141092992	0.22571056260396907	5.304048659407523e-7	0.8180370331172812	0.035062595212263646	0.45994257006975503	protein_coding
LINC00662	ENSG00000261824.6	0.9999556045997043	-0.025792749900139415	0.8627689840586732	0.07857375005808247	0.031362671839321996	0.3700373774519893	0.3200374189189931	0.19605333682829507	0.4945730041296403	0.12373874927345113	lincRNA
SEMA3D	ENSG00000153993.13	0.9999556045997043	-0.02666577866158911	0.6286017447395216	-0.21963670368871221	0.2738204047807145	0.2531644422670328	0.0520488134011728	-0.5800496753312508	0.1539016727398599	-0.43184583838868307	protein_coding
PIGV	ENSG00000060642.10	0.9999556045997043	-0.01810372959173126	0.07751451849304476	-0.365521140648092	9.095144169465216e-5	-0.5894099902663411	0.023999808110836744	-0.3046907425302124	0.005687260850031347	0.3260789935698286	protein_coding
SNX15	ENSG00000110025.12	0.9999556045997043	0.016069359382855128	0.04138768240396259	-0.3490662193493927	0.4523536012345312	-0.10064097435856435	0.9270339184326035	-0.013936050998913778	0.3259521117011958	0.104901600583708	protein_coding
C4A	ENSG00000244731.7	0.9999556045997043	-0.030092460994011496	0.3893354580139993	-0.14465770331105873	0.8979572572791785	0.01964063587788791	0.29932293288497697	0.11521823271179135	4.319491935854825e-28	-1.0717884860474443	protein_coding
ADRA1D	ENSG00000171873.7	0.9999556045997043	-0.04304716656013679	0.8706992096228748	-0.1118721739650819	0.08836740241043754	-0.7188668765453898	0.4633367812352832	-0.5036414279488729	0.9133151724605425	-0.07285371438610141	protein_coding
PFKM	ENSG00000152556.15	0.9999556045997043	0.012105311440407305	0.2786756870572035	0.12211576977728429	0.2793858497291818	-0.0806222473075598	0.7953244505724698	-0.029969717367013305	0.013783488307742408	0.20664794869187939	protein_coding
PTBP2	ENSG00000117569.18	0.9999556045997043	-0.020936081230663657	0.9890644331151698	0.005125306087599857	0.12542911114869132	0.2727303020237415	0.11542157273833369	-0.34470872243232303	0.7954175152127814	-0.06484394178388116	protein_coding
BCL6	ENSG00000113916.17	0.9999556045997043	0.023785309070080012	0.21667838536059073	-0.15427964839335112	5.914917551728724e-10	-0.4896426832284079	2.1845335630239956e-9	-0.48341382244848674	1.0092420954371237e-8	-0.48047690497401824	protein_coding
ARHGEF16	ENSG00000130762.14	0.9999556045997043	-0.0627360099608103	0.9978881028153834	-0.003510355651708434	0.5688409635407199	-0.2829660456454079	0.4039269557671688	0.4470804351082353	0.6403254336134342	-0.21759866357148983	protein_coding
GNAQ	ENSG00000156052.10	0.9999556045997043	0.012541493210457678	0.5358140213363254	-0.08058461783141839	0.041274512359905056	-0.14766996007439834	1.3634663924131582e-5	-0.44737959317749487	0.0054803670694364955	-0.29491860757787003	protein_coding
SLC25A39	ENSG00000013306.15	0.9999556045997043	0.012028600761172284	0.8949836451138986	0.018615858175202244	1.5019102304831685e-23	0.6179740992989723	2.7115917212805366e-34	0.9037456348579165	1.5294362728768882e-26	0.7388821300424523	protein_coding
CLIC2	ENSG00000155962.12	0.9999556045997043	-0.03515455756130521	0.04219070682409004	0.6169561673247606	0.6029606307339431	0.16166412764625218	0.7521730828657942	0.1324546062055171	0.8512548157274202	0.06218620885866009	protein_coding
HNRNPA1L2	ENSG00000139675.11	0.9999556045997043	-0.03541550022903342	0.8465099146270282	-0.08932536980751205	0.9444023072703865	-0.02150340527362823	0.3693401306048974	0.24943800162818655	0.7404495375614311	-0.1171923571901735	protein_coding
RAB9B	ENSG00000123570.3	0.9999556045997043	-0.03664664912257074	0.8460097526385801	0.13807810902846723	0.872925877766495	-0.07904951438323259	0.9557087474080527	-0.03032729720434578	0.8785057784371973	0.05121284749158806	protein_coding
KLHL13	ENSG00000003096.14	0.9999556045997043	-0.015286445141137925	0.059645033658772974	-0.316799939440644	1.0244453672437922e-11	-0.8250469196379001	1.463501704751895e-17	-1.1291235859947648	5.211476493236579e-6	-0.653279621987009	protein_coding
MRPS11	ENSG00000181991.15	0.9999556045997043	0.017590797255887965	0.8611499613852737	0.034462633951902855	0.253719760714083	-0.1168615451405483	0.05033536092890964	0.2120121360605764	0.27413337978627683	0.13057627049664333	protein_coding
PLD5	ENSG00000180287.16	0.9999556045997043	0.03209414306824726	0.3407886878407083	-0.39153338670702637	0.8995141971765943	-0.041619433853946265	8.465184834730541e-8	1.1955324903003264	5.611565674743649e-23	2.057045130560151	protein_coding
RP11-452F19.3	ENSG00000228106.5	0.9999556045997043	-0.04742358562023379	0.5967911070912313	0.3593411297006558	0.7612942855771662	0.15409454604888936	0.2473507087951193	-0.48965548866224823	0.8352392976289087	-0.10390934121001692	lincRNA
CTPS1	ENSG00000171793.13	0.9999556045997043	0.013160943875009141	0.03183392825611816	0.19331417873029236	0.03211723459753593	-0.13973929455908235	0.2112637557707703	-0.1188537037339128	6.044629722611763e-5	-0.32030455094949695	protein_coding
MSL3	ENSG00000005302.17	0.9999556045997043	0.015462174708705827	0.25391054343921166	0.17260984167149868	0.8047022417060908	-0.028298250973186338	0.9165629336190659	-0.01674746559978516	0.371377022965057	-0.0950343026212894	protein_coding
AC156455.1	ENSG00000256546.1	0.9999556045997043	0.048744186395213274	0.3678322355435636	-0.6251279308124337	0.22703487488223445	-0.5411674994845111	0.9720059932046138	0.019934293342388096	0.850547694106423	0.08647276990829769	processed_transcript
EGR2	ENSG00000122877.15	0.9999556045997043	0.033031537111309385	0.9609875164767878	-0.055730102627319034	0.8852500554612659	-0.10820780881038719	0.1435496036674099	-1.0067301871258079	0.057966457492859745	-1.3141059050568653	protein_coding
RFXAP	ENSG00000133111.3	0.9999556045997043	-0.043091623814672034	0.45029614995681916	-0.4274317401169827	0.7602857001357972	-0.11437676598703869	0.8434891212766744	-0.07429276544984525	0.4227328700714959	-0.23728028988417577	protein_coding
CPTP	ENSG00000224051.6	0.9999556045997043	-0.02415144066259232	0.9884386245498569	-0.004075366326243524	1.0329137071188198e-5	0.4656614863982329	0.11134649013292792	0.18669610189441727	0.5793636334267813	-0.08376123275811573	protein_coding
SEC23A	ENSG00000100934.14	0.9999556045997043	-0.011849593995881093	0.24571205350360828	0.12091614891604605	7.965915519014184e-6	0.2608369959701055	0.7861226814131343	-0.03115559651241985	0.18140610178251546	-0.11666890311841406	protein_coding
HLA-DMB	ENSG00000242574.8	0.9999556045997043	-0.03551952905311381	0.3282808138127086	0.5229204435051727	0.0014849270236877681	0.8914375455294643	4.640317500018542e-24	2.2015221514613863	1.6311379492266734e-10	1.8543961441250978	protein_coding
DUSP7	ENSG00000164086.9	0.9999556045997043	-0.017122557002295393	0.10107434093564456	0.20238658012192243	0.9974927708517725	4.7229481910656437e-4	0.8010352850378103	0.043447790673376396	0.06183189271884585	-0.22036983163589996	protein_coding
PITRM1	ENSG00000107959.15	0.9999556045997043	0.01156709313980872	0.7415196207061178	0.040076121554820356	0.6519312937660358	0.04124237639539436	0.30002644914030796	0.10833750856262536	0.0014531212955603058	0.24428780435678538	protein_coding
PNMAL1	ENSG00000182013.17	0.9999556045997043	0.01839458057054193	1.6968693904056836e-10	-0.7796751973723612	1.2321769397236461e-21	-0.8933469943960136	0.005648740987798732	0.3350915622518396	6.53447875961525e-7	0.5271046063438034	protein_coding
FRRS1	ENSG00000156869.12	0.9999556045997043	-0.023941477600845043	0.017165325338118254	-0.5945590520481777	3.966998080034853e-4	-0.5891451420095684	0.0033577599080556663	-0.5614621886620709	0.6139906020298596	0.1229704519811585	protein_coding
PTHLH	ENSG00000087494.15	0.9999556045997043	0.04648495257397173	0.0032382455143207833	-1.31113313596262	0.9660692735508523	-0.0306185972614977	NA	NA	NA	NA	protein_coding
KIF24	ENSG00000186638.16	0.9999556045997043	0.027392487401047598	0.773132027725422	-0.10430459750271177	0.020998245881643663	-0.41502826014629085	0.3388441060687218	-0.2514274064984359	0.0566175223892518	-0.4262823421063415	protein_coding
WRNIP1	ENSG00000124535.15	0.9999556045997043	-0.01432349346485224	0.3119869598879594	-0.14637900547209876	0.24318231948951954	-0.11805857750164904	0.10219697341075604	-0.19429125460141147	0.2268701549758847	-0.11814849779721232	protein_coding
CSRP2	ENSG00000175183.9	0.9999556045997043	0.022187760612070274	0.5441749913740168	0.16424383126436928	0.7408276175271651	-0.06651926533754296	0.06929113563093375	-0.33595662728621833	0.009421411985084527	-0.3568961960342961	protein_coding
GOLGA2	ENSG00000167110.17	0.9999556045997043	-0.015059357521785902	0.04420147606737277	-0.22220783491456345	0.19925552534455748	0.12369344723777191	0.036268145376765884	0.2415850944206611	0.1443596001090418	-0.1380621807986168	protein_coding
GDI2	ENSG00000057608.16	0.9999556045997043	-0.012741314217853498	0.2908937638061293	0.11851443529049929	0.033807411347799216	0.15092589400020764	0.7973274185281961	0.031703841503564166	0.7307639321103404	-0.03893705016793115	protein_coding
RALGPS2	ENSG00000116191.17	0.9999556045997043	-0.013694528904391687	0.3914152780596541	-0.10792076338293158	0.8710889370702198	-0.01703434049748222	1.7654169221642982e-5	-0.35931629666204645	0.002373894937012978	-0.28311535626002193	protein_coding
DBI	ENSG00000155368.16	0.9999556045997043	0.012579246870592494	0.05331365834582648	0.20902678548576226	0.599739939745446	-0.04228380104235808	0.005281517099006213	0.29654948979716006	3.7493242698505286e-4	0.3310380123230045	protein_coding
CCNA1	ENSG00000133101.9	0.9999556045997043	-0.05752189751669561	0.297800651730204	-0.5261332873623327	0.3181642674878504	-0.7139277937208207	0.21548692853654164	-0.7478701005507549	NA	NA	protein_coding
PAFAH1B1	ENSG00000007168.12	0.9999556045997043	0.010615399240232035	0.30996492945648907	0.09976026960833696	0.43308735175900276	0.05451655195024458	0.4192421396682714	-0.0801704888851888	0.9892140275297976	0.0017156052514244	protein_coding
